商品名稱,留言網址,留言者,星等,留言時間,留言地點,SKU,留言內容,覺得留言有用人數
女款 復古 花卉 V 領 襯衫 波西米亞風 花卉 野花 圖案 T 恤 休閒 Cottagecore 短袖 T 恤,https://www.amazon.com/-/zh_TW/Earlymemb-%E5%A5%B3%E6%AC%BE-%E5%BE%A9%E5%8F%A4-%E6%B3%A2%E8%A5%BF%E7%B1%B3%E4%BA%9E%E9%A2%A8-Cottagecore/product-reviews/B0CPXZBH3M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,camile,5.0,2024-04-08,美國,尺寸: Small顏色: B - 紫色,"
Very pleased with quality, softness and color of shirts.  I usually wear a medium and sometimes small. 5’4”and 120 pounds . The size small in these shirts fit perfect! Not to tight and not to baggy. I think a medium would have been way too big.  Love these shirts!
",0
女款 復古 花卉 V 領 襯衫 波西米亞風 花卉 野花 圖案 T 恤 休閒 Cottagecore 短袖 T 恤,https://www.amazon.com/-/zh_TW/Earlymemb-%E5%A5%B3%E6%AC%BE-%E5%BE%A9%E5%8F%A4-%E6%B3%A2%E8%A5%BF%E7%B1%B3%E4%BA%9E%E9%A2%A8-Cottagecore/product-reviews/B0CPXZBH3M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Shoppergirl,5.0,2024-04-20,美國,尺寸: X-Large顏色: E-灰色,"
Love how this fabric feels. Fit is perfect. Ordered a small and this shirt is generous.
",0
女款 復古 花卉 V 領 襯衫 波西米亞風 花卉 野花 圖案 T 恤 休閒 Cottagecore 短袖 T 恤,https://www.amazon.com/-/zh_TW/Earlymemb-%E5%A5%B3%E6%AC%BE-%E5%BE%A9%E5%8F%A4-%E6%B3%A2%E8%A5%BF%E7%B1%B3%E4%BA%9E%E9%A2%A8-Cottagecore/product-reviews/B0CPXZBH3M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LuckyFeather,3.0,2024-04-11,美國,尺寸: XX-Large顏色: G-白色,"
Bought XXL white and gray sunflower with Monarch butterflies.-Soft, thin material.-XXL bust is more like US XL, but length is ok.-white is see through, grey was ok.-print has dark spots all over that don’t look right, but you can’t see them on gray so much.-on me, the cut-out of the neck notch was at my mid neck. Didn’t look good.Returned them both.
",1
女款 復古 花卉 V 領 襯衫 波西米亞風 花卉 野花 圖案 T 恤 休閒 Cottagecore 短袖 T 恤,https://www.amazon.com/-/zh_TW/Earlymemb-%E5%A5%B3%E6%AC%BE-%E5%BE%A9%E5%8F%A4-%E6%B3%A2%E8%A5%BF%E7%B1%B3%E4%BA%9E%E9%A2%A8-Cottagecore/product-reviews/B0CPXZBH3M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Kindle Customer,4.0,2024-04-17,美國,尺寸: Large顏色: A-杏-2,"
As other reviews mention, this is a very soft shirt.  My only issue with it is the color.  In the photos, it appears the ""apricot"" is an off-white however, its actually yellow!
",1
女款 復古 花卉 V 領 襯衫 波西米亞風 花卉 野花 圖案 T 恤 休閒 Cottagecore 短袖 T 恤,https://www.amazon.com/-/zh_TW/Earlymemb-%E5%A5%B3%E6%AC%BE-%E5%BE%A9%E5%8F%A4-%E6%B3%A2%E8%A5%BF%E7%B1%B3%E4%BA%9E%E9%A2%A8-Cottagecore/product-reviews/B0CPXZBH3M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Amazon Customer,5.0,2024-04-15,美國,尺寸: X-Large顏色: A - 灰色,"
I washed and dried it as soon as I got it, and it came out beautifully. It’s very flattering and true to size. I just ordered another one in another color and print.
",0
女款 復古 花卉 V 領 襯衫 波西米亞風 花卉 野花 圖案 T 恤 休閒 Cottagecore 短袖 T 恤,https://www.amazon.com/-/zh_TW/Earlymemb-%E5%A5%B3%E6%AC%BE-%E5%BE%A9%E5%8F%A4-%E6%B3%A2%E8%A5%BF%E7%B1%B3%E4%BA%9E%E9%A2%A8-Cottagecore/product-reviews/B0CPXZBH3M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Carissa Knezha,5.0,2024-04-19,美國,尺寸: X-Large顏色: G-白色,"
Shirt was true to the size based on the size chart! I received many complements on it.  Great quality shirt!
",0
女款 復古 花卉 V 領 襯衫 波西米亞風 花卉 野花 圖案 T 恤 休閒 Cottagecore 短袖 T 恤,https://www.amazon.com/-/zh_TW/Earlymemb-%E5%A5%B3%E6%AC%BE-%E5%BE%A9%E5%8F%A4-%E6%B3%A2%E8%A5%BF%E7%B1%B3%E4%BA%9E%E9%A2%A8-Cottagecore/product-reviews/B0CPXZBH3M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Rsee,5.0,2024-03-15,美國,尺寸: X-Large顏色: A - 綠色,"
Love this T-shirt! The flower print is beautiful, the fabric is soft, the v-neck is cut just right, it's not clingy and fits perfectly. I'm 5'2 190 lbs and XL is just right. I ordered another color in XXL for a bit of a baggy look to wear in AZ summer heat.
",14
女款 復古 花卉 V 領 襯衫 波西米亞風 花卉 野花 圖案 T 恤 休閒 Cottagecore 短袖 T 恤,https://www.amazon.com/-/zh_TW/Earlymemb-%E5%A5%B3%E6%AC%BE-%E5%BE%A9%E5%8F%A4-%E6%B3%A2%E8%A5%BF%E7%B1%B3%E4%BA%9E%E9%A2%A8-Cottagecore/product-reviews/B0CPXZBH3M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Gail Thomsen,5.0,2024-04-10,美國,尺寸: X-Large顏色: G 灰色,"
I always get try and get them roomy... fits great.
",1
女款 復古 花卉 V 領 襯衫 波西米亞風 花卉 野花 圖案 T 恤 休閒 Cottagecore 短袖 T 恤,https://www.amazon.com/-/zh_TW/Earlymemb-%E5%A5%B3%E6%AC%BE-%E5%BE%A9%E5%8F%A4-%E6%B3%A2%E8%A5%BF%E7%B1%B3%E4%BA%9E%E9%A2%A8-Cottagecore/product-reviews/B0CPXZBH3M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Jennifer Dover,5.0,2024-04-12,美國,尺寸: XX-Large顏色: A - 灰色,"
Comfy and great fit.
",0
女款 復古 花卉 V 領 襯衫 波西米亞風 花卉 野花 圖案 T 恤 休閒 Cottagecore 短袖 T 恤,https://www.amazon.com/-/zh_TW/Earlymemb-%E5%A5%B3%E6%AC%BE-%E5%BE%A9%E5%8F%A4-%E6%B3%A2%E8%A5%BF%E7%B1%B3%E4%BA%9E%E9%A2%A8-Cottagecore/product-reviews/B0CPXZBH3M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Lu,3.0,2024-04-10,美國,尺寸: Medium顏色: A - 灰色,"
Cute but not embroidery
",0
女款 復古 花卉 V 領 襯衫 波西米亞風 花卉 野花 圖案 T 恤 休閒 Cottagecore 短袖 T 恤,https://www.amazon.com/-/zh_TW/Earlymemb-%E5%A5%B3%E6%AC%BE-%E5%BE%A9%E5%8F%A4-%E6%B3%A2%E8%A5%BF%E7%B1%B3%E4%BA%9E%E9%A2%A8-Cottagecore/product-reviews/B0CPXZBH3M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,camile,5.0,2024-04-08,美國,尺寸: Small顏色: B - 紫色,"
Very pleased with quality, softness and color of shirts.  I usually wear a medium and sometimes small. 5’4”and 120 pounds . The size small in these shirts fit perfect! Not to tight and not to baggy. I think a medium would have been way too big.  Love these shirts!
",0
女款 復古 花卉 V 領 襯衫 波西米亞風 花卉 野花 圖案 T 恤 休閒 Cottagecore 短袖 T 恤,https://www.amazon.com/-/zh_TW/Earlymemb-%E5%A5%B3%E6%AC%BE-%E5%BE%A9%E5%8F%A4-%E6%B3%A2%E8%A5%BF%E7%B1%B3%E4%BA%9E%E9%A2%A8-Cottagecore/product-reviews/B0CPXZBH3M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Shoppergirl,5.0,2024-04-20,美國,尺寸: X-Large顏色: E-灰色,"
Love how this fabric feels. Fit is perfect. Ordered a small and this shirt is generous.
",0
女款 復古 花卉 V 領 襯衫 波西米亞風 花卉 野花 圖案 T 恤 休閒 Cottagecore 短袖 T 恤,https://www.amazon.com/-/zh_TW/Earlymemb-%E5%A5%B3%E6%AC%BE-%E5%BE%A9%E5%8F%A4-%E6%B3%A2%E8%A5%BF%E7%B1%B3%E4%BA%9E%E9%A2%A8-Cottagecore/product-reviews/B0CPXZBH3M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LuckyFeather,3.0,2024-04-11,美國,尺寸: XX-Large顏色: G-白色,"
Bought XXL white and gray sunflower with Monarch butterflies.-Soft, thin material.-XXL bust is more like US XL, but length is ok.-white is see through, grey was ok.-print has dark spots all over that don’t look right, but you can’t see them on gray so much.-on me, the cut-out of the neck notch was at my mid neck. Didn’t look good.Returned them both.
",1
女款 復古 花卉 V 領 襯衫 波西米亞風 花卉 野花 圖案 T 恤 休閒 Cottagecore 短袖 T 恤,https://www.amazon.com/-/zh_TW/Earlymemb-%E5%A5%B3%E6%AC%BE-%E5%BE%A9%E5%8F%A4-%E6%B3%A2%E8%A5%BF%E7%B1%B3%E4%BA%9E%E9%A2%A8-Cottagecore/product-reviews/B0CPXZBH3M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Kindle Customer,4.0,2024-04-17,美國,尺寸: Large顏色: A-杏-2,"
As other reviews mention, this is a very soft shirt.  My only issue with it is the color.  In the photos, it appears the ""apricot"" is an off-white however, its actually yellow!
",1
女款 復古 花卉 V 領 襯衫 波西米亞風 花卉 野花 圖案 T 恤 休閒 Cottagecore 短袖 T 恤,https://www.amazon.com/-/zh_TW/Earlymemb-%E5%A5%B3%E6%AC%BE-%E5%BE%A9%E5%8F%A4-%E6%B3%A2%E8%A5%BF%E7%B1%B3%E4%BA%9E%E9%A2%A8-Cottagecore/product-reviews/B0CPXZBH3M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Amazon Customer,5.0,2024-04-15,美國,尺寸: X-Large顏色: A - 灰色,"
I washed and dried it as soon as I got it, and it came out beautifully. It’s very flattering and true to size. I just ordered another one in another color and print.
",0
女款 復古 花卉 V 領 襯衫 波西米亞風 花卉 野花 圖案 T 恤 休閒 Cottagecore 短袖 T 恤,https://www.amazon.com/-/zh_TW/Earlymemb-%E5%A5%B3%E6%AC%BE-%E5%BE%A9%E5%8F%A4-%E6%B3%A2%E8%A5%BF%E7%B1%B3%E4%BA%9E%E9%A2%A8-Cottagecore/product-reviews/B0CPXZBH3M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Carissa Knezha,5.0,2024-04-19,美國,尺寸: X-Large顏色: G-白色,"
Shirt was true to the size based on the size chart! I received many complements on it.  Great quality shirt!
",0
女款 復古 花卉 V 領 襯衫 波西米亞風 花卉 野花 圖案 T 恤 休閒 Cottagecore 短袖 T 恤,https://www.amazon.com/-/zh_TW/Earlymemb-%E5%A5%B3%E6%AC%BE-%E5%BE%A9%E5%8F%A4-%E6%B3%A2%E8%A5%BF%E7%B1%B3%E4%BA%9E%E9%A2%A8-Cottagecore/product-reviews/B0CPXZBH3M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Rsee,5.0,2024-03-15,美國,尺寸: X-Large顏色: A - 綠色,"
Love this T-shirt! The flower print is beautiful, the fabric is soft, the v-neck is cut just right, it's not clingy and fits perfectly. I'm 5'2 190 lbs and XL is just right. I ordered another color in XXL for a bit of a baggy look to wear in AZ summer heat.
",14
女款 復古 花卉 V 領 襯衫 波西米亞風 花卉 野花 圖案 T 恤 休閒 Cottagecore 短袖 T 恤,https://www.amazon.com/-/zh_TW/Earlymemb-%E5%A5%B3%E6%AC%BE-%E5%BE%A9%E5%8F%A4-%E6%B3%A2%E8%A5%BF%E7%B1%B3%E4%BA%9E%E9%A2%A8-Cottagecore/product-reviews/B0CPXZBH3M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Gail Thomsen,5.0,2024-04-10,美國,尺寸: X-Large顏色: G 灰色,"
I always get try and get them roomy... fits great.
",1
女款 復古 花卉 V 領 襯衫 波西米亞風 花卉 野花 圖案 T 恤 休閒 Cottagecore 短袖 T 恤,https://www.amazon.com/-/zh_TW/Earlymemb-%E5%A5%B3%E6%AC%BE-%E5%BE%A9%E5%8F%A4-%E6%B3%A2%E8%A5%BF%E7%B1%B3%E4%BA%9E%E9%A2%A8-Cottagecore/product-reviews/B0CPXZBH3M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Jennifer Dover,5.0,2024-04-12,美國,尺寸: XX-Large顏色: A - 灰色,"
Comfy and great fit.
",0
