商品名稱,留言網址,留言者,星等,留言時間,留言地點,SKU,留言內容,覺得留言有用人數
OYOANGLE 男款熱帶印花鈕扣短袖領夏威夷度假襯衫,https://www.amazon.com/-/zh_TW/OYOANGLE-%E7%94%B7%E6%AC%BE%E7%86%B1%E5%B8%B6%E5%8D%B0%E8%8A%B1%E9%88%95%E6%89%A3%E7%9F%AD%E8%A2%96%E9%A0%98%E5%A4%8F%E5%A8%81%E5%A4%B7%E5%BA%A6%E5%81%87%E8%A5%AF%E8%A1%AB/product-reviews/B0BL29YSH7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Daniel Dieguez,5.0,2024-02-11,美國,尺寸: Medium顏色: 綠色,"
I like
",0
OYOANGLE 男款熱帶印花鈕扣短袖領夏威夷度假襯衫,https://www.amazon.com/-/zh_TW/OYOANGLE-%E7%94%B7%E6%AC%BE%E7%86%B1%E5%B8%B6%E5%8D%B0%E8%8A%B1%E9%88%95%E6%89%A3%E7%9F%AD%E8%A2%96%E9%A0%98%E5%A4%8F%E5%A8%81%E5%A4%B7%E5%BA%A6%E5%81%87%E8%A5%AF%E8%A1%AB/product-reviews/B0BL29YSH7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Juliana Escamilla,4.0,2023-10-06,美國,尺寸: Large顏色: 粉紅藍色花卉,"
Very lightweight material and feels more athletic almost. Great option for the summer and in a pool setting
",0
OYOANGLE 男款熱帶印花鈕扣短袖領夏威夷度假襯衫,https://www.amazon.com/-/zh_TW/OYOANGLE-%E7%94%B7%E6%AC%BE%E7%86%B1%E5%B8%B6%E5%8D%B0%E8%8A%B1%E9%88%95%E6%89%A3%E7%9F%AD%E8%A2%96%E9%A0%98%E5%A4%8F%E5%A8%81%E5%A4%B7%E5%BA%A6%E5%81%87%E8%A5%AF%E8%A1%AB/product-reviews/B0BL29YSH7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Mahliq,2.0,2024-04-14,美國,尺寸: Medium顏色: 綠色,"
The appearance of the shirt was not what I expected.
",0
OYOANGLE 男款熱帶印花鈕扣短袖領夏威夷度假襯衫,https://www.amazon.com/-/zh_TW/OYOANGLE-%E7%94%B7%E6%AC%BE%E7%86%B1%E5%B8%B6%E5%8D%B0%E8%8A%B1%E9%88%95%E6%89%A3%E7%9F%AD%E8%A2%96%E9%A0%98%E5%A4%8F%E5%A8%81%E5%A4%B7%E5%BA%A6%E5%81%87%E8%A5%AF%E8%A1%AB/product-reviews/B0BL29YSH7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Alexis Handel,3.0,2023-09-17,美國,尺寸: XX-Large顏色: 白色熱帶地區,"
Loved the shirt pattern it was beautiful but it didn’t fit over my boobs I’m a 38h so fair… it was well made and comfortable, lightweight great for summer just not right for someone with a big chest.
",1
OYOANGLE 男款熱帶印花鈕扣短袖領夏威夷度假襯衫,https://www.amazon.com/-/zh_TW/OYOANGLE-%E7%94%B7%E6%AC%BE%E7%86%B1%E5%B8%B6%E5%8D%B0%E8%8A%B1%E9%88%95%E6%89%A3%E7%9F%AD%E8%A2%96%E9%A0%98%E5%A4%8F%E5%A8%81%E5%A4%B7%E5%BA%A6%E5%81%87%E8%A5%AF%E8%A1%AB/product-reviews/B0BL29YSH7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Rebeca,1.0,2024-02-26,美國,尺寸: XX-Large顏色: 粉紅藍色花卉,"
Item is not made to size and thin fabric
",0
OYOANGLE 男款熱帶印花鈕扣短袖領夏威夷度假襯衫,https://www.amazon.com/-/zh_TW/OYOANGLE-%E7%94%B7%E6%AC%BE%E7%86%B1%E5%B8%B6%E5%8D%B0%E8%8A%B1%E9%88%95%E6%89%A3%E7%9F%AD%E8%A2%96%E9%A0%98%E5%A4%8F%E5%A8%81%E5%A4%B7%E5%BA%A6%E5%81%87%E8%A5%AF%E8%A1%AB/product-reviews/B0BL29YSH7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,reno,4.0,2023-09-29,美國,尺寸: X-Large顏色: 綠色,"
Very comfortable shirt just sizes run small other then that it’s good
",0
OYOANGLE 男款熱帶印花鈕扣短袖領夏威夷度假襯衫,https://www.amazon.com/-/zh_TW/OYOANGLE-%E7%94%B7%E6%AC%BE%E7%86%B1%E5%B8%B6%E5%8D%B0%E8%8A%B1%E9%88%95%E6%89%A3%E7%9F%AD%E8%A2%96%E9%A0%98%E5%A4%8F%E5%A8%81%E5%A4%B7%E5%BA%A6%E5%81%87%E8%A5%AF%E8%A1%AB/product-reviews/B0BL29YSH7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,GLNJL,2.0,2023-12-27,美國,,"
It came in plastic bag all balled up and have unbuttoned. Looked like someone tried it on and through it back in the bag and returned it.
",0
OYOANGLE 男款熱帶印花鈕扣短袖領夏威夷度假襯衫,https://www.amazon.com/-/zh_TW/OYOANGLE-%E7%94%B7%E6%AC%BE%E7%86%B1%E5%B8%B6%E5%8D%B0%E8%8A%B1%E9%88%95%E6%89%A3%E7%9F%AD%E8%A2%96%E9%A0%98%E5%A4%8F%E5%A8%81%E5%A4%B7%E5%BA%A6%E5%81%87%E8%A5%AF%E8%A1%AB/product-reviews/B0BL29YSH7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Reginald D Brown,1.0,2024-01-12,美國,,"
The shirt was nice looking but the black and white version was two size smaller than the others I have from the same company. I ordered xxl it looks and fits if it is a medium
",0
OYOANGLE 男款熱帶印花鈕扣短袖領夏威夷度假襯衫,https://www.amazon.com/-/zh_TW/OYOANGLE-%E7%94%B7%E6%AC%BE%E7%86%B1%E5%B8%B6%E5%8D%B0%E8%8A%B1%E9%88%95%E6%89%A3%E7%9F%AD%E8%A2%96%E9%A0%98%E5%A4%8F%E5%A8%81%E5%A4%B7%E5%BA%A6%E5%81%87%E8%A5%AF%E8%A1%AB/product-reviews/B0BL29YSH7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,M. Robin,4.0,2023-07-13,美國,尺寸: Large顏色: 白藍色,"
It’s hot.
",0
OYOANGLE 男款熱帶印花鈕扣短袖領夏威夷度假襯衫,https://www.amazon.com/-/zh_TW/OYOANGLE-%E7%94%B7%E6%AC%BE%E7%86%B1%E5%B8%B6%E5%8D%B0%E8%8A%B1%E9%88%95%E6%89%A3%E7%9F%AD%E8%A2%96%E9%A0%98%E5%A4%8F%E5%A8%81%E5%A4%B7%E5%BA%A6%E5%81%87%E8%A5%AF%E8%A1%AB/product-reviews/B0BL29YSH7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Sophie,4.0,2024-01-03,美國,尺寸: Medium顏色: 粉紅藍色花卉,"
The material of this shirt is some synthetic silky-like fabric, which really doesn't breathe super well. It at least feels nice though, and the print looks very cute.
",0
OYOANGLE 男款熱帶印花鈕扣短袖領夏威夷度假襯衫,https://www.amazon.com/-/zh_TW/OYOANGLE-%E7%94%B7%E6%AC%BE%E7%86%B1%E5%B8%B6%E5%8D%B0%E8%8A%B1%E9%88%95%E6%89%A3%E7%9F%AD%E8%A2%96%E9%A0%98%E5%A4%8F%E5%A8%81%E5%A4%B7%E5%BA%A6%E5%81%87%E8%A5%AF%E8%A1%AB/product-reviews/B0BL29YSH7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Daniel Dieguez,5.0,2024-02-11,美國,尺寸: Medium顏色: 綠色,"
I like
",0
OYOANGLE 男款熱帶印花鈕扣短袖領夏威夷度假襯衫,https://www.amazon.com/-/zh_TW/OYOANGLE-%E7%94%B7%E6%AC%BE%E7%86%B1%E5%B8%B6%E5%8D%B0%E8%8A%B1%E9%88%95%E6%89%A3%E7%9F%AD%E8%A2%96%E9%A0%98%E5%A4%8F%E5%A8%81%E5%A4%B7%E5%BA%A6%E5%81%87%E8%A5%AF%E8%A1%AB/product-reviews/B0BL29YSH7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Juliana Escamilla,4.0,2023-10-06,美國,尺寸: Large顏色: 粉紅藍色花卉,"
Very lightweight material and feels more athletic almost. Great option for the summer and in a pool setting
",0
OYOANGLE 男款熱帶印花鈕扣短袖領夏威夷度假襯衫,https://www.amazon.com/-/zh_TW/OYOANGLE-%E7%94%B7%E6%AC%BE%E7%86%B1%E5%B8%B6%E5%8D%B0%E8%8A%B1%E9%88%95%E6%89%A3%E7%9F%AD%E8%A2%96%E9%A0%98%E5%A4%8F%E5%A8%81%E5%A4%B7%E5%BA%A6%E5%81%87%E8%A5%AF%E8%A1%AB/product-reviews/B0BL29YSH7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Mahliq,2.0,2024-04-14,美國,尺寸: Medium顏色: 綠色,"
The appearance of the shirt was not what I expected.
",0
OYOANGLE 男款熱帶印花鈕扣短袖領夏威夷度假襯衫,https://www.amazon.com/-/zh_TW/OYOANGLE-%E7%94%B7%E6%AC%BE%E7%86%B1%E5%B8%B6%E5%8D%B0%E8%8A%B1%E9%88%95%E6%89%A3%E7%9F%AD%E8%A2%96%E9%A0%98%E5%A4%8F%E5%A8%81%E5%A4%B7%E5%BA%A6%E5%81%87%E8%A5%AF%E8%A1%AB/product-reviews/B0BL29YSH7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Alexis Handel,3.0,2023-09-17,美國,尺寸: XX-Large顏色: 白色熱帶地區,"
Loved the shirt pattern it was beautiful but it didn’t fit over my boobs I’m a 38h so fair… it was well made and comfortable, lightweight great for summer just not right for someone with a big chest.
",1
