商品名稱,留言網址,留言者,星等,留言時間,留言地點,SKU,留言內容,覺得留言有用人數
"Dear Person Behind ME T 恤,You are Amazing Beautiful and Enough T 恤,女性休閒 V 領 T 恤上衣",https://www.amazon.com/-/zh_TW/Person-Behind-Amazing-Beautiful-Enough/product-reviews/B0C3X4B3GH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Kristi P.,5.0,2023-08-05,美國,尺寸: XX-Large顏色: 粉紅色,"
Nice shirt, 100% cotton, very soft. But RUNS SMALL! Ordered normal size of XL, returned it and ordered up TWO sizes. Glad I did, as it does shrink up a bit in the laundry. Now fits perfectly. 🙂
",1
"Dear Person Behind ME T 恤,You are Amazing Beautiful and Enough T 恤,女性休閒 V 領 T 恤上衣",https://www.amazon.com/-/zh_TW/Person-Behind-Amazing-Beautiful-Enough/product-reviews/B0C3X4B3GH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Barbara Hauck,5.0,2024-04-17,美國,,"
The flower design on the t-shirt is much more vivid and prettier than the photo. Very pleased with quality of t-shirt as well.  Very satisfied with price and quality.
",0
"Dear Person Behind ME T 恤,You are Amazing Beautiful and Enough T 恤,女性休閒 V 領 T 恤上衣",https://www.amazon.com/-/zh_TW/Person-Behind-Amazing-Beautiful-Enough/product-reviews/B0C3X4B3GH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ang,5.0,2024-04-13,美國,尺寸: Large顏色: 藍色,"
True to size and material is soft.
",0
"Dear Person Behind ME T 恤,You are Amazing Beautiful and Enough T 恤,女性休閒 V 領 T 恤上衣",https://www.amazon.com/-/zh_TW/Person-Behind-Amazing-Beautiful-Enough/product-reviews/B0C3X4B3GH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Julie Huggins,3.0,2024-02-16,美國,,"
The design is nice. If you think you wear an extra large but order a 2XL just order the 3XL. The 2XL is still to tight.  Also you can only wash in cold water and hang dry only. I didn’t return it but I did order a larger size. We will see when it comes in. I think the people that are making these don’t understand American sized women.
",1
"Dear Person Behind ME T 恤,You are Amazing Beautiful and Enough T 恤,女性休閒 V 領 T 恤上衣",https://www.amazon.com/-/zh_TW/Person-Behind-Amazing-Beautiful-Enough/product-reviews/B0C3X4B3GH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,cuddleykb,4.0,2023-07-14,美國,尺寸: 3X-Large顏色: 紅紫色,"
Love the shirt...good quality...runs small (remember it's a woman's cut so that comes with the territory) but I kept it anyway because I love thr color ans sentiment- plus I'm on a weight loss journey so hopefully I'll have some breathing room sooner rather than later lol
",1
"Dear Person Behind ME T 恤,You are Amazing Beautiful and Enough T 恤,女性休閒 V 領 T 恤上衣",https://www.amazon.com/-/zh_TW/Person-Behind-Amazing-Beautiful-Enough/product-reviews/B0C3X4B3GH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Placeholder,5.0,2024-04-13,美國,,"
True to size! Love the color!!
",0
"Dear Person Behind ME T 恤,You are Amazing Beautiful and Enough T 恤,女性休閒 V 領 T 恤上衣",https://www.amazon.com/-/zh_TW/Person-Behind-Amazing-Beautiful-Enough/product-reviews/B0C3X4B3GH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Regina,5.0,2024-04-06,美國,尺寸: X-Large顏色: 綠色,"
I love these shirts. They're inspirational w/o being preachy. They make ppl smile and we need good thoughts and kindness out there.
",0
"Dear Person Behind ME T 恤,You are Amazing Beautiful and Enough T 恤,女性休閒 V 領 T 恤上衣",https://www.amazon.com/-/zh_TW/Person-Behind-Amazing-Beautiful-Enough/product-reviews/B0C3X4B3GH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,roseyme,1.0,2024-03-05,美國,尺寸: Small顏色: 玫瑰金白色字母,"
I bought this shirt for my daughter as a Christmas gift.  She had requested it.  She wore it for the first time to school in January.  She loved that the fabric was so soft and it did fit her well.  However, in less than two months (she wore it 8 times, once each week) and the words are already coming off.  It was nice when it lasted, but it should last more than 2 months.  I am disappointed and so is my 14 yr old daughter.
",3
"Dear Person Behind ME T 恤,You are Amazing Beautiful and Enough T 恤,女性休閒 V 領 T 恤上衣",https://www.amazon.com/-/zh_TW/Person-Behind-Amazing-Beautiful-Enough/product-reviews/B0C3X4B3GH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,GRACE,5.0,2024-04-21,美國,尺寸: XX-Large顏色: Lake Blue 1,"
Material very good
",0
"Dear Person Behind ME T 恤,You are Amazing Beautiful and Enough T 恤,女性休閒 V 領 T 恤上衣",https://www.amazon.com/-/zh_TW/Person-Behind-Amazing-Beautiful-Enough/product-reviews/B0C3X4B3GH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Nana,4.0,2023-12-06,美國,尺寸: 3X-Large顏色: 玫瑰金黑色刻字,"
I purchased a 3XL in this Rose Gold with Black Lettering T-shirt.  I am 5' 6"" and around 215lbs.  I like that the majority of the writing is on the back.  Not so good if wearing a sweater or such.  I like the saying.  I would try another one from this company with a different saying on the back.  You get tired of people reading your ""chest"".
",0
