商品名稱,留言網址,留言者,星等,留言時間,留言地點,SKU,留言內容,覺得留言有用人數
ROSELINLIN 女款 短袖 襯衫 長袖 花卉 夏季 上衣 寬鬆 適合 內搭褲,https://www.amazon.com/-/zh_TW/ROSELINLIN-%E5%A5%B3%E6%AC%BE-%E7%9F%AD%E8%A2%96-%E8%A5%AF%E8%A1%AB-%E5%85%A7%E6%90%AD%E8%A4%B2/product-reviews/B0CSY8RD22/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,biggest book worm,5.0,2024-04-18,美國,尺寸: XX-Large顏色: 小藍色,"
This blouse is beautiful. It is stitched well, not transparent, has a flattering cut, super comfy and I love it! The two buttons are a cute accent.  The material is soft and has elasticity but is nicely flowing.
",1
ROSELINLIN 女款 短袖 襯衫 長袖 花卉 夏季 上衣 寬鬆 適合 內搭褲,https://www.amazon.com/-/zh_TW/ROSELINLIN-%E5%A5%B3%E6%AC%BE-%E7%9F%AD%E8%A2%96-%E8%A5%AF%E8%A1%AB-%E5%85%A7%E6%90%AD%E8%A4%B2/product-reviews/B0CSY8RD22/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,pat watker,5.0,2024-03-14,美國,,"
The material is soft, but not clingy. I checked the sewing and it's nicely done. I wear a size 12 and ordered a medium, which fit perfectly. The one thing I'm not totally sure about is th top button. It does kind of fit loosely there. However, it looks as if the model just leaves that open. So I'm not going to let that bother me. I bought the black multi floral and the colors are vivid. It's a keeper.
",19
ROSELINLIN 女款 短袖 襯衫 長袖 花卉 夏季 上衣 寬鬆 適合 內搭褲,https://www.amazon.com/-/zh_TW/ROSELINLIN-%E5%A5%B3%E6%AC%BE-%E7%9F%AD%E8%A2%96-%E8%A5%AF%E8%A1%AB-%E5%85%A7%E6%90%AD%E8%A4%B2/product-reviews/B0CSY8RD22/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ColoradoC,4.0,2024-03-30,美國,尺寸: XX-Large顏色: A Red White,"
I like this top.  I have a bilateral mastectomy and did not have reconstruction.  This print and loose fit looks good and the buttons at the top add interest and help to camouflage my flat chest.  It's a very cute print.  The only things I would change is to have the sleeves a little larger.
",12
ROSELINLIN 女款 短袖 襯衫 長袖 花卉 夏季 上衣 寬鬆 適合 內搭褲,https://www.amazon.com/-/zh_TW/ROSELINLIN-%E5%A5%B3%E6%AC%BE-%E7%9F%AD%E8%A2%96-%E8%A5%AF%E8%A1%AB-%E5%85%A7%E6%90%AD%E8%A4%B2/product-reviews/B0CSY8RD22/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Leesa,5.0,2024-04-14,美國,尺寸: Large顏色: Big Rose,"
Accurate fit and very pretty. Dress up or down, goes with everything. Fabric is light but not see through which I like.
",1
ROSELINLIN 女款 短袖 襯衫 長袖 花卉 夏季 上衣 寬鬆 適合 內搭褲,https://www.amazon.com/-/zh_TW/ROSELINLIN-%E5%A5%B3%E6%AC%BE-%E7%9F%AD%E8%A2%96-%E8%A5%AF%E8%A1%AB-%E5%85%A7%E6%90%AD%E8%A4%B2/product-reviews/B0CSY8RD22/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,MollyH,5.0,2024-04-11,美國,尺寸: Small顏色: 橘色黃色,"
The top is cute, nice quality soft flowy fabric and true to size.  Plenty of color choices and the one I ordered was true to the picture.
",1
ROSELINLIN 女款 短袖 襯衫 長袖 花卉 夏季 上衣 寬鬆 適合 內搭褲,https://www.amazon.com/-/zh_TW/ROSELINLIN-%E5%A5%B3%E6%AC%BE-%E7%9F%AD%E8%A2%96-%E8%A5%AF%E8%A1%AB-%E5%85%A7%E6%90%AD%E8%A4%B2/product-reviews/B0CSY8RD22/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Tracie,3.0,2024-04-12,美國,尺寸: X-Large顏色: 淺黃橘色,"
This is a nice top, but a little shorter than I like…it’ll be fine for summer.  It’s comfortable with soft material of good thickness and the pattern is ok.  A little more yellow than the pic.  Packaged well but no tags on the shirt, which makes me think it was a return.
",2
ROSELINLIN 女款 短袖 襯衫 長袖 花卉 夏季 上衣 寬鬆 適合 內搭褲,https://www.amazon.com/-/zh_TW/ROSELINLIN-%E5%A5%B3%E6%AC%BE-%E7%9F%AD%E8%A2%96-%E8%A5%AF%E8%A1%AB-%E5%85%A7%E6%90%AD%E8%A4%B2/product-reviews/B0CSY8RD22/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Linda T.,5.0,2024-04-15,美國,尺寸: 3X-Large顏色: 肉藍,"
I have worn this top several times and washed once.  No shrinkage.  The elasticity is great, did not shrink but did not put in dryer. Very comfortable .  Not dressy, very casual
",1
ROSELINLIN 女款 短袖 襯衫 長袖 花卉 夏季 上衣 寬鬆 適合 內搭褲,https://www.amazon.com/-/zh_TW/ROSELINLIN-%E5%A5%B3%E6%AC%BE-%E7%9F%AD%E8%A2%96-%E8%A5%AF%E8%A1%AB-%E5%85%A7%E6%90%AD%E8%A4%B2/product-reviews/B0CSY8RD22/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Lisa K. Nolf,5.0,2024-04-12,美國,尺寸: 3X-Large顏色: 紮染紫色,"
Very cute Summery tunics in loose fitting, comfy and well-made !
",0
ROSELINLIN 女款 短袖 襯衫 長袖 花卉 夏季 上衣 寬鬆 適合 內搭褲,https://www.amazon.com/-/zh_TW/ROSELINLIN-%E5%A5%B3%E6%AC%BE-%E7%9F%AD%E8%A2%96-%E8%A5%AF%E8%A1%AB-%E5%85%A7%E6%90%AD%E8%A4%B2/product-reviews/B0CSY8RD22/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Carol Myers,5.0,2024-04-21,美國,尺寸: Large顏色: 綠葉,"
I love this blouse. My bust size is 38D and fits perfectly. The colors are vibrant. I would recommend to wash it with like items on a gentle cycle. Put in the dryer for no more than 10 minutes.  Pull it out, give it a shake and hang it up to air dry. Shouldn't have any wrinkles using this method.
",0
ROSELINLIN 女款 短袖 襯衫 長袖 花卉 夏季 上衣 寬鬆 適合 內搭褲,https://www.amazon.com/-/zh_TW/ROSELINLIN-%E5%A5%B3%E6%AC%BE-%E7%9F%AD%E8%A2%96-%E8%A5%AF%E8%A1%AB-%E5%85%A7%E6%90%AD%E8%A4%B2/product-reviews/B0CSY8RD22/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Kay Burns,4.0,2024-04-10,美國,尺寸: Medium顏色: 橘色黃色,"
These tops (I bought 4) are just perfect for spring with beautiful colors and long enough to wear with leggings!!!
",0
