商品名稱,留言網址,留言者,星等,留言時間,留言地點,SKU,留言內容,覺得留言有用人數
Amazon Essentials 女款 Classic-Fit 扭袖圓領 T 恤,https://www.amazon.com/-/zh_TW/Amazon-Essentials-%E5%A5%B3%E6%AC%BE-Classic-Fit-%E9%BA%BB%E8%8A%B1%E8%A2%96/product-reviews/B08P4T58TR/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Kristy ,5.0,2024-03-13,美國,尺寸: X-Large顏色: 淺灰色麻灰色,"
This shirt was very soft and felt expensive. It fit wonderfully. TTS. Overall very happy with quality of my purchase.
",7
Amazon Essentials 女款 Classic-Fit 扭袖圓領 T 恤,https://www.amazon.com/-/zh_TW/Amazon-Essentials-%E5%A5%B3%E6%AC%BE-Classic-Fit-%E9%BA%BB%E8%8A%B1%E8%A2%96/product-reviews/B08P4T58TR/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,TJ,5.0,2024-03-30,美國,尺寸: Large顏色: 珊瑚粉,"
Quality cotton with stretch, color is great (ordered it in other colors as well), cut is nice and slim but long which is so nice for taller people. Lighter color is slightly see through but the puffs on the sleeves are a fun addition.
",1
Amazon Essentials 女款 Classic-Fit 扭袖圓領 T 恤,https://www.amazon.com/-/zh_TW/Amazon-Essentials-%E5%A5%B3%E6%AC%BE-Classic-Fit-%E9%BA%BB%E8%8A%B1%E8%A2%96/product-reviews/B08P4T58TR/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Deb in Phx,4.0,2024-02-16,美國,尺寸: Large顏色: 白色,"
I wanted to love this top (ordered white and black) but it’s too form fitting for my “fluffy” mid section. It’s very stretchy and the fabric is a nice weight and very soft, the sleeve detail is super cute too.
",9
Amazon Essentials 女款 Classic-Fit 扭袖圓領 T 恤,https://www.amazon.com/-/zh_TW/Amazon-Essentials-%E5%A5%B3%E6%AC%BE-Classic-Fit-%E9%BA%BB%E8%8A%B1%E8%A2%96/product-reviews/B08P4T58TR/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Dawn Hopper,5.0,2024-04-09,美國,尺寸: Medium顏色: 黑色,"
Looking for a cute cotton-ish t-shirt that had a little extra something, I found this one. And I love it! It's spot on sizing. A nice little bit of stretch. Slight shine to the fabric so it does look a little fancier than just a cotton t. I paired it with shorts and overalls. Great shirt if you want puffy sleeves.
",0
Amazon Essentials 女款 Classic-Fit 扭袖圓領 T 恤,https://www.amazon.com/-/zh_TW/Amazon-Essentials-%E5%A5%B3%E6%AC%BE-Classic-Fit-%E9%BA%BB%E8%8A%B1%E8%A2%96/product-reviews/B08P4T58TR/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ebd08,3.0,2024-03-02,美國,尺寸: X-Large顏色: 森林綠,"
If you enjoy looking like a linebacker, this is the shirt for you! While the fabric and color is nice, the sleeves are awful and unflattering.
",2
Amazon Essentials 女款 Classic-Fit 扭袖圓領 T 恤,https://www.amazon.com/-/zh_TW/Amazon-Essentials-%E5%A5%B3%E6%AC%BE-Classic-Fit-%E9%BA%BB%E8%8A%B1%E8%A2%96/product-reviews/B08P4T58TR/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Lonna Bagwell,5.0,2024-03-21,美國,尺寸: Medium顏色: 海軍藍,"
Beautiful navy top! Fits true to size and so soft and comfy.
",1
Amazon Essentials 女款 Classic-Fit 扭袖圓領 T 恤,https://www.amazon.com/-/zh_TW/Amazon-Essentials-%E5%A5%B3%E6%AC%BE-Classic-Fit-%E9%BA%BB%E8%8A%B1%E8%A2%96/product-reviews/B08P4T58TR/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Valerie,5.0,2023-12-27,美國,尺寸: Small顏色: 亮粉紅,"
My daughter chose this blouse for a performance at school. It was the perfect shade of pink, very vibrant. Fit perfect as well. Highly recommend.  Now she would like all the colors for casual wear. Great quality.  It has upheld several washes so far.
",5
Amazon Essentials 女款 Classic-Fit 扭袖圓領 T 恤,https://www.amazon.com/-/zh_TW/Amazon-Essentials-%E5%A5%B3%E6%AC%BE-Classic-Fit-%E9%BA%BB%E8%8A%B1%E8%A2%96/product-reviews/B08P4T58TR/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Moriah Naomi,4.0,2023-08-19,美國,,"




                    無法載入媒體。
                



This top is super cute! It feels very soft and is very comfortable. The sleeves are unique and may not sit well under certain jackets or sweaters. It has done well through the wash/dryer multiple times now. No major signs of wear. The only thing I’m not crazy about is the length. It feels a bit long. It can always be tucked in but I’m not someone who likes to do that very often.
",18
Amazon Essentials 女款 Classic-Fit 扭袖圓領 T 恤,https://www.amazon.com/-/zh_TW/Amazon-Essentials-%E5%A5%B3%E6%AC%BE-Classic-Fit-%E9%BA%BB%E8%8A%B1%E8%A2%96/product-reviews/B08P4T58TR/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Michell Hughes,4.0,2024-04-02,美國,尺寸: X-Large顏色: 亮粉紅,"
Love the shirt - it fits really nice! I could have sized down and been good too but I got my normal size. I really wanted a Barbie pink shirt and this, definitely is not. Might try a size smaller and darker color.
",0
Amazon Essentials 女款 Classic-Fit 扭袖圓領 T 恤,https://www.amazon.com/-/zh_TW/Amazon-Essentials-%E5%A5%B3%E6%AC%BE-Classic-Fit-%E9%BA%BB%E8%8A%B1%E8%A2%96/product-reviews/B08P4T58TR/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Essentially EB,5.0,2024-03-29,美國,尺寸: Medium顏色: 淺灰色麻灰色,"
Great fit with adorable puff sleeves, which add detail to a basic T.  It's long enough to tuck in perfectly. Great colors. True to size.
",0
Amazon Essentials 女款 Classic-Fit 扭袖圓領 T 恤,https://www.amazon.com/-/zh_TW/Amazon-Essentials-%E5%A5%B3%E6%AC%BE-Classic-Fit-%E9%BA%BB%E8%8A%B1%E8%A2%96/product-reviews/B08P4T58TR/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Kristy ,5.0,2024-03-13,美國,尺寸: X-Large顏色: 淺灰色麻灰色,"
This shirt was very soft and felt expensive. It fit wonderfully. TTS. Overall very happy with quality of my purchase.
",7
Amazon Essentials 女款 Classic-Fit 扭袖圓領 T 恤,https://www.amazon.com/-/zh_TW/Amazon-Essentials-%E5%A5%B3%E6%AC%BE-Classic-Fit-%E9%BA%BB%E8%8A%B1%E8%A2%96/product-reviews/B08P4T58TR/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,TJ,5.0,2024-03-30,美國,尺寸: Large顏色: 珊瑚粉,"
Quality cotton with stretch, color is great (ordered it in other colors as well), cut is nice and slim but long which is so nice for taller people. Lighter color is slightly see through but the puffs on the sleeves are a fun addition.
",1
Amazon Essentials 女款 Classic-Fit 扭袖圓領 T 恤,https://www.amazon.com/-/zh_TW/Amazon-Essentials-%E5%A5%B3%E6%AC%BE-Classic-Fit-%E9%BA%BB%E8%8A%B1%E8%A2%96/product-reviews/B08P4T58TR/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Deb in Phx,4.0,2024-02-16,美國,尺寸: Large顏色: 白色,"
I wanted to love this top (ordered white and black) but it’s too form fitting for my “fluffy” mid section. It’s very stretchy and the fabric is a nice weight and very soft, the sleeve detail is super cute too.
",9
Amazon Essentials 女款 Classic-Fit 扭袖圓領 T 恤,https://www.amazon.com/-/zh_TW/Amazon-Essentials-%E5%A5%B3%E6%AC%BE-Classic-Fit-%E9%BA%BB%E8%8A%B1%E8%A2%96/product-reviews/B08P4T58TR/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Dawn Hopper,5.0,2024-04-09,美國,尺寸: Medium顏色: 黑色,"
Looking for a cute cotton-ish t-shirt that had a little extra something, I found this one. And I love it! It's spot on sizing. A nice little bit of stretch. Slight shine to the fabric so it does look a little fancier than just a cotton t. I paired it with shorts and overalls. Great shirt if you want puffy sleeves.
",0
Amazon Essentials 女款 Classic-Fit 扭袖圓領 T 恤,https://www.amazon.com/-/zh_TW/Amazon-Essentials-%E5%A5%B3%E6%AC%BE-Classic-Fit-%E9%BA%BB%E8%8A%B1%E8%A2%96/product-reviews/B08P4T58TR/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ebd08,3.0,2024-03-02,美國,尺寸: X-Large顏色: 森林綠,"
If you enjoy looking like a linebacker, this is the shirt for you! While the fabric and color is nice, the sleeves are awful and unflattering.
",2
