商品名稱,留言網址,留言者,星等,留言時間,留言地點,SKU,留言內容,覺得留言有用人數
EVALESS 女款休閒圓點上衣圓領短袖 T 恤時尚 2024 春夏寬鬆襯衫,https://www.amazon.com/-/zh_TW/EVALESS-%E5%A5%B3%E6%AC%BE%E4%BC%91%E9%96%92%E5%9C%93%E9%BB%9E%E4%B8%8A%E8%A1%A3%E5%9C%93%E9%A0%98%E7%9F%AD%E8%A2%96-%E6%81%A4%E6%99%82%E5%B0%9A-2024-%E6%98%A5%E5%A4%8F%E5%AF%AC%E9%AC%86%E8%A5%AF%E8%A1%AB/product-reviews/B0BXKV37MY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Soft material, true to size.",5.0,2024-04-01,美國,尺寸: Large顏色: 1b Red,"
So light and soft and airy, like an exercise shirt but looks nicer. Loose but fitted. True to size and color exact.
",0
EVALESS 女款休閒圓點上衣圓領短袖 T 恤時尚 2024 春夏寬鬆襯衫,https://www.amazon.com/-/zh_TW/EVALESS-%E5%A5%B3%E6%AC%BE%E4%BC%91%E9%96%92%E5%9C%93%E9%BB%9E%E4%B8%8A%E8%A1%A3%E5%9C%93%E9%A0%98%E7%9F%AD%E8%A2%96-%E6%81%A4%E6%99%82%E5%B0%9A-2024-%E6%98%A5%E5%A4%8F%E5%AF%AC%E9%AC%86%E8%A5%AF%E8%A1%AB/product-reviews/B0BXKV37MY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Amazon Customer,5.0,2024-03-11,美國,尺寸: X-Large顏色: E Multicolour,"
LOVE the bright floral, the lightweight material, the pull-on comfort and the easy washing of this shirt.  I’ve received more compliments in this shirt than any other shirt I own.  It fits well and is not full.  I love it!!!! I ordered one for my daughter too.
",2
EVALESS 女款休閒圓點上衣圓領短袖 T 恤時尚 2024 春夏寬鬆襯衫,https://www.amazon.com/-/zh_TW/EVALESS-%E5%A5%B3%E6%AC%BE%E4%BC%91%E9%96%92%E5%9C%93%E9%BB%9E%E4%B8%8A%E8%A1%A3%E5%9C%93%E9%A0%98%E7%9F%AD%E8%A2%96-%E6%81%A4%E6%99%82%E5%B0%9A-2024-%E6%98%A5%E5%A4%8F%E5%AF%AC%E9%AC%86%E8%A5%AF%E8%A1%AB/product-reviews/B0BXKV37MY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,tanya moyer,4.0,2024-04-12,美國,尺寸: X-Large顏色: 1b Red,"
It feels nice and silky. It fits well. The color is a bit lighter than the photo. I would say it's a dusty rose color rather than wine. I am still happy with my purchase. The quality is good and it looks pretty.
",1
EVALESS 女款休閒圓點上衣圓領短袖 T 恤時尚 2024 春夏寬鬆襯衫,https://www.amazon.com/-/zh_TW/EVALESS-%E5%A5%B3%E6%AC%BE%E4%BC%91%E9%96%92%E5%9C%93%E9%BB%9E%E4%B8%8A%E8%A1%A3%E5%9C%93%E9%A0%98%E7%9F%AD%E8%A2%96-%E6%81%A4%E6%99%82%E5%B0%9A-2024-%E6%98%A5%E5%A4%8F%E5%AF%AC%E9%AC%86%E8%A5%AF%E8%A1%AB/product-reviews/B0BXKV37MY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Libby,3.0,2024-03-30,美國,尺寸: Medium顏色: 2b Gray Blue,"
I ordered a medium in this shirt, and it did fit. The color was nice. However, the fabric was too clingy for me. It felt almost like a mesh fabric. I returned it.
",1
EVALESS 女款休閒圓點上衣圓領短袖 T 恤時尚 2024 春夏寬鬆襯衫,https://www.amazon.com/-/zh_TW/EVALESS-%E5%A5%B3%E6%AC%BE%E4%BC%91%E9%96%92%E5%9C%93%E9%BB%9E%E4%B8%8A%E8%A1%A3%E5%9C%93%E9%A0%98%E7%9F%AD%E8%A2%96-%E6%81%A4%E6%99%82%E5%B0%9A-2024-%E6%98%A5%E5%A4%8F%E5%AF%AC%E9%AC%86%E8%A5%AF%E8%A1%AB/product-reviews/B0BXKV37MY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Kindle Customer,5.0,2024-04-05,美國,尺寸: Large顏色: D Orange,"
I really like this little dressy Tee.  I ordered a Large, which fits nicely, just a little relaxed.  I am 5'4"" 159lbs. It is possible that I could wear a Medium. The material is not sheer, and it is dressy. Very pleased with this item.
",3
EVALESS 女款休閒圓點上衣圓領短袖 T 恤時尚 2024 春夏寬鬆襯衫,https://www.amazon.com/-/zh_TW/EVALESS-%E5%A5%B3%E6%AC%BE%E4%BC%91%E9%96%92%E5%9C%93%E9%BB%9E%E4%B8%8A%E8%A1%A3%E5%9C%93%E9%A0%98%E7%9F%AD%E8%A2%96-%E6%81%A4%E6%99%82%E5%B0%9A-2024-%E6%98%A5%E5%A4%8F%E5%AF%AC%E9%AC%86%E8%A5%AF%E8%A1%AB/product-reviews/B0BXKV37MY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Amazon Customer,5.0,2024-04-08,美國,尺寸: Medium顏色: 2b Gray Blue,"
This top isn't buttery soft so cute looks amazing with some black shorts or pants it's breathable it is a good length on it so nice
",1
EVALESS 女款休閒圓點上衣圓領短袖 T 恤時尚 2024 春夏寬鬆襯衫,https://www.amazon.com/-/zh_TW/EVALESS-%E5%A5%B3%E6%AC%BE%E4%BC%91%E9%96%92%E5%9C%93%E9%BB%9E%E4%B8%8A%E8%A1%A3%E5%9C%93%E9%A0%98%E7%9F%AD%E8%A2%96-%E6%81%A4%E6%99%82%E5%B0%9A-2024-%E6%98%A5%E5%A4%8F%E5%AF%AC%E9%AC%86%E8%A5%AF%E8%A1%AB/product-reviews/B0BXKV37MY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Kathleen Spratley,5.0,2024-03-04,美國,尺寸: X-Large顏色: 2b Gray Blue,"
I absolutely love these shirts. They do run big so I would order a size smaller. I bought many of these shirts in different colors bc they are cute work shirts. However, I did return this one for a refund. I kept waiting for my charge card to show a $21.05 credit but it never came through. It just showed that I got credit on my Amazon Account. What???I have never had an Amazon Account so how can that happen? I just lost $21.05. AMAZON, I need my credit to go back to my Debit Bank Card, not some phoney Amazon Account!!AMAZON...HOW DO I GET MY $21.05 FROM YOUR ACCOUNT!!!I DON'T HAVE MONEY TO GIVE AWAY!!
",9
EVALESS 女款休閒圓點上衣圓領短袖 T 恤時尚 2024 春夏寬鬆襯衫,https://www.amazon.com/-/zh_TW/EVALESS-%E5%A5%B3%E6%AC%BE%E4%BC%91%E9%96%92%E5%9C%93%E9%BB%9E%E4%B8%8A%E8%A1%A3%E5%9C%93%E9%A0%98%E7%9F%AD%E8%A2%96-%E6%81%A4%E6%99%82%E5%B0%9A-2024-%E6%98%A5%E5%A4%8F%E5%AF%AC%E9%AC%86%E8%A5%AF%E8%A1%AB/product-reviews/B0BXKV37MY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Elizabeth,3.0,2024-04-20,美國,尺寸: Large顏色: E1 Sky Blue,"
This shirt was so adorable on, but sadly, the material was horrible. I found it to be very hot and itchy. So I returned it for a refund.
",0
EVALESS 女款休閒圓點上衣圓領短袖 T 恤時尚 2024 春夏寬鬆襯衫,https://www.amazon.com/-/zh_TW/EVALESS-%E5%A5%B3%E6%AC%BE%E4%BC%91%E9%96%92%E5%9C%93%E9%BB%9E%E4%B8%8A%E8%A1%A3%E5%9C%93%E9%A0%98%E7%9F%AD%E8%A2%96-%E6%81%A4%E6%99%82%E5%B0%9A-2024-%E6%98%A5%E5%A4%8F%E5%AF%AC%E9%AC%86%E8%A5%AF%E8%A1%AB/product-reviews/B0BXKV37MY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Loren M.,4.0,2024-03-20,美國,尺寸: Large顏色: 3b Apricot,"
I really like the pattern of this shirt, that is what drew me to it in the first place. Upon receiving it, I immediately noticed how sheer it was, which I personally don't love, because I work in a school district and can't be walking around with a see through shirt on. However, a tank top will easily fix this problem, so I'm not too concerned with this. I am 7 months Postpartum and things aren't fitting as they once did and this shirt does cling in some non flattering areas, but I am on a weight loss journey, so I will keep it, with the hope of it fitting in the upcoming summer months. I wore it today and received lots of compliments on how I styled it, (jeans, thin black turtleneck, black vans and chunk gold jewelry.) I just personally was hoping for a shirt with more of a cotton feel, versus the stretchy polyester feel that this one has.
",0
EVALESS 女款休閒圓點上衣圓領短袖 T 恤時尚 2024 春夏寬鬆襯衫,https://www.amazon.com/-/zh_TW/EVALESS-%E5%A5%B3%E6%AC%BE%E4%BC%91%E9%96%92%E5%9C%93%E9%BB%9E%E4%B8%8A%E8%A1%A3%E5%9C%93%E9%A0%98%E7%9F%AD%E8%A2%96-%E6%81%A4%E6%99%82%E5%B0%9A-2024-%E6%98%A5%E5%A4%8F%E5%AF%AC%E9%AC%86%E8%A5%AF%E8%A1%AB/product-reviews/B0BXKV37MY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Sleepy,4.0,2024-04-20,美國,尺寸: Large顏色: 1b Red,"
This was my 2nd shirt I bought but realized the medium fits me better even though I usually get a large. Otherwise it's the same comfortable feel and great washability.
",0
